LC,OWNER,Delivery Date,Fuel's Type,Qty Fuel,Jalur,BBM IDR
260314S037,AHI,3/14/2026 12:00:00 AM,Pertalite,10.8,Badung,108000
260315S120,AHI,3/15/2026 12:00:00 AM,Solar,11.03,TB Dalam kota,75000
260315S030,AHI,3/15/2026 12:00:00 AM,Pertalite,11,Badung,110000
260315S126,AHI,3/15/2026 12:00:00 AM,Pertalite,8.5,Badung,85000
260316S102,AHI,3/16/2026 12:00:00 AM,Rechecked,,TB Dalam kota,
260316S008,AHI,3/16/2026 12:00:00 AM,Pertalite,13,Tabanan,130000
260316S036,AHI,3/16/2026 12:00:00 AM,Pertalite,13.4,Badung,134000
260317S099,AHI,3/17/2026 12:00:00 AM,Solar,20.59,TB Dalam kota,140000
260317S018,AHI,3/17/2026 12:00:00 AM,Pertalite,10,Badung,100000
260317S033,AHI,3/17/2026 12:00:00 AM,Pertalite,8.5,Badung,85000
260318S166,AHI,3/18/2026 12:00:00 AM,Pertalite,9.6,Badung,96000
260318S041,AHI,3/18/2026 12:00:00 AM,Pertalite,7,Badung,70000
260320S158,AHI,3/20/2026 12:00:00 AM,Pertalite,14.3,Tabanan,143000
260320S036,AHI,3/20/2026 12:00:00 AM,Solar,11.47,TB Dalam kota,78000
260320S024,AHI,3/20/2026 12:00:00 AM,Pertalite,10,Badung,100000
260321S047,AHI,3/21/2026 12:00:00 AM,Pertalite,10,Badung,100000
260321S048,AHI,3/21/2026 12:00:00 AM,Pertalite,9.7,Tabanan,97000
260322S009,AHI,3/22/2026 12:00:00 AM,Pertalite,10,Tabanan,100000
260322S035,AHI,3/22/2026 12:00:00 AM,Solar,4.41,TB Dalam kota,30000
260322S011,AHI,3/22/2026 12:00:00 AM,Pertalite,10,Badung,100000
260323S035,AHI,3/23/2026 12:00:00 AM,Pertalite,13.5,Tabanan,135000
260323S075,AHI,3/23/2026 12:00:00 AM,Solar,11.76,TB Dalam kota,80000
260323S034,AHI,3/23/2026 12:00:00 AM,Pertalite,10,Badung,100000
260324S006,AHI,3/24/2026 12:00:00 AM,Pertalite,10,Badung,100000
260324S116,AHI,3/24/2026 12:00:00 AM,Solar,11.76,TB Dalam kota,80000
260324S007,AHI,3/24/2026 12:00:00 AM,Pertalite,10,Tabanan,100000
260325S035,AHI,3/25/2026 12:00:00 AM,Pertalite,10,Badung,100000
260325S149,AHI,3/25/2026 12:00:00 AM,Solar,21.76,TB Lukot,148500
260325S152,AHI,3/25/2026 12:00:00 AM,Pertalite,11.8,Tabanan,118000
260326S074,AHI,3/26/2026 12:00:00 AM,Pertalite,10,Tabanan,100000
260326S170,AHI,3/26/2026 12:00:00 AM,Solar,7.35,TB Dalam kota,50000
260326S025,AHI,3/26/2026 12:00:00 AM,Pertalite,13.4,Badung,134000
260327S017,AHI,3/27/2026 12:00:00 AM,Pertalite,10,Badung,100000
260327S041,AHI,3/27/2026 12:00:00 AM,Solar,13.24,TB Dalam kota,90000
260327S040,AHI,3/27/2026 12:00:00 AM,Pertalite,9.4,Tabanan,94000
260328S029,AHI,3/28/2026 12:00:00 AM,Pertalite,10,Denpasar,100000
260328S055,AHI,3/28/2026 12:00:00 AM,Solar,5.88,TB Dalam kota,40000
260328S173,AHI,3/28/2026 12:00:00 AM,Pertalite,10,Tabanan,100000
260328S028,AHI,3/28/2026 12:00:00 AM,Pertalite,12.7,Badung,127000
260329S019,AHI,3/29/2026 12:00:00 AM,Pertalite,9.9,Badung,99000
260329S119,AHI,3/29/2026 12:00:00 AM,Solar,6.47,TB Dalam kota,44000
260329S037,AHI,3/29/2026 12:00:00 AM,Pertalite,15,Badung,150000
260329S018,AHI,3/29/2026 12:00:00 AM,Pertalite,6.3,Badung,63000
260330S019,AHI,3/30/2026 12:00:00 AM,Pertalite,8.5,Denpasar,85000
260330S091,AHI,3/30/2026 12:00:00 AM,Solar,7.35,TB Dalam kota,50000
260330S028,AHI,3/30/2026 12:00:00 AM,Pertalite,11.1,Tabanan,111000
260330S027,AHI,3/30/2026 12:00:00 AM,Pertalite,12.5,Badung,125000
260331S219,AHI,3/31/2026 12:00:00 AM,Pertalite,10,Badung,100000
260331S121,AHI,3/31/2026 12:00:00 AM,Solar,14.71,TB Dalam kota,100000
260331S026,AHI,3/31/2026 12:00:00 AM,Pertalite,10,Badung,100000
260331S025,AHI,3/31/2026 12:00:00 AM,Pertalite,9,Badung,89000
260401S181,AHI,4/1/2026 12:00:00 AM,Pertalite,15,Badung,150000
260401X004,AHI,4/1/2026 12:00:00 AM,Solar,11.18,TB Dalam kota,76000
260401S016,AHI,4/1/2026 12:00:00 AM,Pertalite,12,Badung,120000
260401S015,AHI,4/1/2026 12:00:00 AM,Pertalite,6.8,Badung,68000
260402S026,AHI,4/2/2026 12:00:00 AM,Pertalite,10,Badung,100000
260402S089,AHI,4/2/2026 12:00:00 AM,Solar,7.35,TB Dalam kota,50000
260402S025,AHI,4/2/2026 12:00:00 AM,Pertalite,12.3,Badung,123000
260403S039,AHI,4/3/2026 12:00:00 AM,Pertalite,10,Badung,100000
260403S149,AHI,4/3/2026 12:00:00 AM,Solar,9.41,TB Dalam kota,64000
260403S040,AHI,4/3/2026 12:00:00 AM,Pertalite,15,Badung,150000
260403S147,AHI,4/3/2026 12:00:00 AM,Pertalite,8.7,Badung,87000
260404S048,AHI,4/4/2026 12:00:00 AM,Pertalite,7,Badung,70000
260404S032,AHI,4/4/2026 12:00:00 AM,Solar,7.35,TB Dalam kota,50000
260404S007,AHI,4/4/2026 12:00:00 AM,Pertalite,9.3,Badung,93000
260405S131,AHI,4/5/2026 12:00:00 AM,Pertalite,10,Tabanan,100000
260405S129,AHI,4/5/2026 12:00:00 AM,Solar,7.35,TB Dalam kota,50000
260405S004,AHI,4/5/2026 12:00:00 AM,Pertalite,9.6,Badung,96000
260406S156,AHI,4/6/2026 12:00:00 AM,Solar,8.97,TB Dalam kota,61000
260406S029,AHI,4/6/2026 12:00:00 AM,Pertalite,10,Badung,100000
260406S097,AHI,4/6/2026 12:00:00 AM,Pertalite,8.7,Tabanan,87000
260407S010,AHI,4/7/2026 12:00:00 AM,Pertalite,10,Badung,100000
